Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"TOWN",23.39,23.38,"23.25 - 23.46",100,100,92731,200,"2:56pm - <b>23.39</b>","Towne Bank"
"TPIC",20.83,20.71,"20.35 - 21.30",100,100,126723,162,"2:55pm - <b>20.76</b>","TPI Composites, Inc."
"TQQQ",124.50,124.47,"123.88 - 125.92",300,100,1251618,100,"2:55pm - <b>124.58</b>","ProShares UltraPro QQQ"
"TRCB",11.6400,11.5000,"11.5700 - 11.7150",400,100,2961,514,"2:39pm - <b>11.6386</b>","Two River Bancorp"
"TRCH",1.16,1.15,"1.15 - 1.20",200,1900,46923,100,"2:49pm - <b>1.15</b>","Torchlight Energy Resources, In"
"TREE",91.72,91.57,"90.71 - 93.11",100,100,250595,100,"2:57pm - <b>91.72</b>","LendingTree, Inc."
"TRIB",13.07,13.05,"12.68 - 13.15",300,100,105302,100,"2:52pm - <b>13.05</b>","Trinity Biotech plc"
"TRIL",15.260,15.100,"15.010 - 16.390",100,800,67018,200,"2:57pm - <b>15.253</b>","Trillium Therapeutics Inc."
"TRIP",61.91,61.89,"61.33 - 61.97",700,200,570687,100,"2:57pm - <b>61.90</b>","TripAdvisor, Inc."
"TRMB",28.070,28.060,"27.730 - 28.185",1200,1500,798159,1000,"2:57pm - <b>28.066</b>","Trimble Navigation Limited"
"TRMK",27.31,27.29,"27.28 - 27.88",300,200,114666,100,"2:57pm - <b>27.30</b>","Trustmark Corporation"
"TRNC",17.02,16.98,"16.74 - 17.05",100,100,57185,100,"2:56pm - <b>17.00</b>","tronc, Inc."
"TRNS",10.84,10.17,"10.43 - 10.50",100,100,291,100,"2:37pm - <b>10.50</b>","Transcat, Inc."
"TROV",4.70,4.68,"4.67 - 4.81",100,200,54319,100,"2:57pm - <b>4.69</b>","TrovaGene, Inc."
"TROVU",199999.00,0.01,N/A,200,100,0,N/A,"10:29am - <b>17.69</b>","TrovaGene, Inc."
"TROVW",2.15,0.01,N/A,1000,100,35,N/A,"12:25pm - <b>1.45</b>","TrovaGene, Inc."
"TROW",65.300,65.290,"65.185 - 66.025",500,700,863938,100,"2:57pm - <b>65.295</b>","T. Rowe Price Group, Inc."
"TRS",17.59,17.56,"17.57 - 17.83",200,100,290294,100,"2:57pm - <b>17.57</b>","TriMas Corporation"
"TRST",7.03,7.02,"7.01 - 7.12",200,800,65627,100,"2:52pm - <b>7.03</b>","TrustCo Bank Corp NY"
"TRTL",10.4000,9.8600,"9.8601 - 9.8601",4500,100,442,342,"12:54pm - <b>9.8601</b>","Terrapin 3 Acquisition Corporat"
"TRTLU",19.11,3.15,N/A,500,100,0,N/A,"11:02am - <b>10.06</b>","Terrapin 3 Acquisition Corporat"
"TRTLW",0.200,0.185,"0.185 - 0.194",4400,1000,33180,200,"12:29pm - <b>0.185</b>","Terrapin 3 Acquisition Corporat"
"TRUE",8.840,8.830,"8.780 - 8.970",600,300,177785,100,"2:57pm - <b>8.835</b>","TrueCar, Inc."
"TRUP",16.69,16.59,"16.26 - 16.74",600,100,31917,100,"2:57pm - <b>16.68</b>","Trupanion, Inc."
"TRVN",7.04,7.03,"6.92 - 7.07",500,2100,162314,100,"2:55pm - <b>7.03</b>","Trevena, Inc."
"TSBK",15.74,15.55,"15.45 - 15.55",100,100,2184,1200,"12:14pm - <b>15.45</b>","Timberland Bancorp, Inc."
"TSC",16.01,15.96,"15.80 - 16.18",100,100,15440,100,"2:21pm - <b>16.05</b>","TriState Capital Holdings, Inc."
"TSCO",68.770,68.760,"67.820 - 68.970",300,500,1150704,100,"2:58pm - <b>68.765</b>","Tractor Supply Company"
"TSEM",15.05,15.04,"14.95 - 15.27",500,400,293224,100,"2:56pm - <b>15.05</b>","Tower Semiconductor Ltd."
"TSLA",208.5500,208.4600,"206.5000 - 211.0000",100,100,1716770,125,"2:57pm - <b>208.4876</b>","Tesla Motors, Inc."
"TSRA",37.79,37.78,"37.59 - 38.15",200,200,175351,100,"2:56pm - <b>37.78</b>","Tessera Technologies, Inc."
"TSRI",7.80,7.40,"7.35 - 8.03",500,300,23560,700,"2:39pm - <b>7.66</b>","TSR, Inc."
"TSRO",107.63,107.55,"106.39 - 109.25",100,100,529880,100,"2:57pm - <b>107.61</b>","TESARO, Inc."
"TST",1.13,1.10,"1.10 - 1.16",100,3300,31605,250,"2:57pm - <b>1.10</b>","TheStreet, Inc."
"TTD",27.8200,27.7700,"27.0000 - 28.4202",200,100,270953,2000,"2:55pm - <b>27.7706</b>","TRADE DESK, INC."
"TTEC",29.41,29.38,"29.07 - 29.54",100,300,44286,100,"2:55pm - <b>29.41</b>","TeleTech Holdings, Inc."
"TTEK",35.46,35.45,"35.32 - 35.74",1000,200,222187,100,"2:57pm - <b>35.45</b>","Tetra Tech, Inc."
"TTGT",8.04,8.02,"8.00 - 8.45",100,200,25369,200,"2:56pm - <b>8.02</b>","TechTarget, Inc."
"TTMI",11.380,11.370,"11.310 - 11.570",700,1200,1423148,100,"2:57pm - <b>11.375</b>","TTM Technologies, Inc."
"TTNP",5.95,5.92,"5.88 - 6.07",100,300,60927,100,"2:57pm - <b>5.96</b>","TITAN PHARMA INC"
"TTOO",7.79,7.73,"7.14 - 7.85",100,100,169626,100,"2:57pm - <b>7.78</b>","T2 Biosystems, Inc."
"TTPH",3.89,3.88,"3.78 - 3.92",700,300,284702,100,"2:56pm - <b>3.89</b>","Tetraphase Pharmaceuticals, Inc"
"TTS",15.46,15.45,"15.42 - 15.85",500,200,123751,100,"2:57pm - <b>15.46</b>","Tile Shop Hldgs, Inc."
"TTWO",46.02,46.00,"45.94 - 46.44",400,400,888833,100,"2:57pm - <b>46.01</b>","Take-Two Interactive Software, "
"TUBE",9.480,9.470,"9.400 - 9.630",200,300,137208,100,"2:56pm - <b>9.465</b>","TubeMogul, Inc."
"TUES",5.79,5.78,"5.61 - 6.00",100,600,126116,100,"2:57pm - <b>5.78</b>","Tuesday Morning Corp."
"TUSA",26.140,25.990,"26.030 - 26.076",100,900,201,100,"11:49am - <b>26.076</b>","First Trust Total US Market Alp"
"TUTI",22.70,22.66,N/A,100,200,0,N/A,"4:00pm - <b>22.80</b>","Tuttle Tactical Management Mult"
"TUTT",21.97,21.94,"21.98 - 21.98",200,100,100,100,"11:33am - <b>21.98</b>","Tuttle Tactical Management U.S."
"TVIA",2.710,2.700,"2.670 - 2.770",500,3000,257960,200,"2:57pm - <b>2.705</b>","TerraVia Holdings, Inc."
"TVIX",19.96,19.94,"19.14 - 20.42",2400,800,6712077,100,"2:57pm - <b>19.95</b>","Credit Suisse AG"
"TVIZ",9.42,9.40,"9.39 - 9.55",5000,4100,1275,700,"11:30am - <b>9.44</b>","Credit Suisse AG"
"TWER",1.3100,1.3000,"1.2600 - 1.3511",500,500,179577,3700,"2:56pm - <b>1.3064</b>","Towerstream Corporation"
"TWIN",11.97,11.75,"10.67 - 11.95",200,100,10963,100,"2:56pm - <b>11.90</b>","Twin Disc, Incorporated"
"TWMC",3.50,3.46,"3.46 - 3.59",800,1300,20192,100,"2:46pm - <b>3.49</b>","Trans World Entertainment Corp."
"TWOU",37.18,37.12,"36.58 - 37.48",200,100,146463,100,"2:57pm - <b>37.18</b>","2U, Inc."
"TXN",68.51,68.50,"68.13 - 68.77",300,700,1940409,100,"2:57pm - <b>68.51</b>","Texas Instruments Incorporated"
"TXRH",41.69,41.68,"41.52 - 42.85",100,500,837086,100,"2:57pm - <b>41.68</b>","Texas Roadhouse, Inc."
"TYPE",21.85,21.82,"21.68 - 22.07",100,300,123248,100,"2:53pm - <b>21.85</b>","Monotype Imaging Holdings Inc."
"TZOO",13.04,12.93,"12.95 - 13.19",200,100,32179,100,"2:47pm - <b>13.00</b>","Travelzoo Inc."
"UAE",17.09,16.93,"16.90 - 17.09",200,100,2861,600,"2:44pm - <b>17.09</b>","iShares MSCI UAE Capped ETF"
"UBCP",11.30,11.09,"10.90 - 11.30",500,100,3101,100,"2:49pm - <b>11.30</b>","United Bancorp, Inc."
"UBFO",6.44,6.29,"6.24 - 6.43",2000,200,15134,100,"2:57pm - <b>6.30</b>","United Security Bancshares"
"UBIO",30.79,30.76,"30.43 - 31.45",100,600,54863,200,"2:57pm - <b>30.77</b>","Proshares UltraPro Nasdaq Biote"
"UBND",49.42,48.95,N/A,100,100,0,N/A,"12:54pm - <b>49.52</b>","WisdomTree Western Asset Uncons"
"UBNK",13.7900,13.7700,"13.7000 - 13.8900",100,100,24357,355,"2:51pm - <b>13.7776</b>","United Financial Bancorp, Inc. "
"UBNT",53.25,53.17,"52.83 - 53.86",1500,400,166968,100,"2:57pm - <b>53.22</b>","Ubiquiti Networks, Inc."
"UBOH",20.0000,19.0000,"18.6634 - 19.9405",1000,100,2971,300,"2:39pm - <b>19.9405</b>","United Bancshares, Inc."
"UBSH",26.81,26.78,"26.74 - 27.16",100,300,30956,100,"2:57pm - <b>26.79</b>","Union Bankshares Corporation"
"UBSI",36.94,36.93,"36.92 - 37.44",300,100,193925,100,"2:57pm - <b>36.93</b>","United Bankshares, Inc."
"UCBA",15.7500,15.0000,N/A,400,100,0,N/A,"10:10am - <b>15.4466</b>","United Community Bancorp"
"UCBI",20.39,20.38,"20.36 - 20.68",400,300,174722,100,"2:58pm - <b>20.39</b>","United Community Banks, Inc."
"UCFC",7.25,7.24,"7.15 - 7.25",600,100,20155,100,"2:53pm - <b>7.24</b>","United Community Financial Corp"
"UCTT",6.83,6.82,"6.83 - 7.05",200,100,35311,100,"2:50pm - <b>6.83</b>","Ultra Clean Holdings, Inc."
"UDBI",27.05,26.98,"27.04 - 27.04",300,500,201,200,"10:23am - <b>27.04</b>","Legg Mason US Diversified Core "
"UDF",N/A,N/A,N/A,N/A,N/A,0,N/A,"2:32pm - <b>3.20</b>","United Development Funding IV"
"UEIC",76.34,76.08,"75.95 - 77.59",200,100,86650,100,"2:55pm - <b>76.17</b>","Universal Electronics Inc."
"UEPS",9.08,9.07,"9.02 - 9.25",600,100,143220,100,"2:57pm - <b>9.08</b>","Net 1 UEPS Technologies, Inc."
"UFCS",42.29,42.19,"41.99 - 42.70",200,100,26782,100,"2:57pm - <b>42.21</b>","United Fire Group, Inc"
"UFPI",101.450,101.280,"99.520 - 102.310",200,100,65134,100,"2:56pm - <b>101.325</b>","Universal Forest Products, Inc."
"UFPT",27.12,26.80,"26.80 - 27.23",200,200,8045,100,"2:55pm - <b>26.82</b>","UFP Technologies, Inc."
"UG",15.1000,14.9000,"14.9000 - 15.1600",100,200,3170,100,"1:58pm - <b>14.9492</b>","United-Guardian, Inc."
"UGLD",13.600,13.580,"13.588 - 13.740",800,4400,121649,1000,"2:51pm - <b>13.588</b>","Credit Suisse AG"
"UHAL",334.470,334.020,"334.470 - 338.542",100,100,24060,120,"2:53pm - <b>334.541</b>","Amerco"
"UIHC",16.75,16.70,"16.61 - 17.02",100,100,54599,100,"2:57pm - <b>16.71</b>","United Insurance Holdings Corp."
"ULBI",4.15,4.10,"4.13 - 4.15",300,1600,3209,125,"12:44pm - <b>4.13</b>","Ultralife Corporation"
"ULH",13.17,13.11,"13.11 - 13.20",200,1300,6423,100,"2:56pm - <b>13.11</b>","Universal Logistics Holdings, I"
"ULTA",238.15,238.01,"235.40 - 238.42",200,200,329601,100,"2:56pm - <b>238.09</b>","Ulta Salon, Cosmetics & Fragran"
"ULTI",209.73,209.24,"207.20 - 209.98",400,100,66422,100,"2:56pm - <b>209.57</b>","The Ultimate Software Group, In"
"ULTR",0.3420,0.3210,"0.3124 - 0.3440",2100,17000,8500,100,"1:44pm - <b>0.3216</b>","Ultrapetrol (Bahamas) Limited"
"UMBF",58.33,58.24,"58.23 - 59.01",100,100,61948,100,"2:57pm - <b>58.28</b>","UMB Financial Corporation"
