Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"DGICB",21.55,16.30,N/A,200,100,0,N/A,"4:00pm - <b>18.79</b>","Donegal Group, Inc."
"DGII",11.65,11.62,"11.47 - 11.73",200,100,22230,100,"3:04pm - <b>11.62</b>","Digi International Inc."
"DGLD",42.1400,42.0900,"41.6400 - 42.1400",1500,1200,18695,100,"2:57pm - <b>42.0899</b>","Credit Suisse AG"
"DGLY",6.11,6.02,"5.96 - 6.28",100,100,133574,500,"3:03pm - <b>6.02</b>","Digital Ally, Inc."
"DGRE",22.7800,22.7200,"22.7829 - 22.9100",100,100,10155,372,"2:26pm - <b>22.7829</b>","WisdomTree Emerging Markets Qua"
"DGRS",30.540,30.510,"30.517 - 30.640",1000,200,2856,449,"2:56pm - <b>30.517</b>","WisdomTree U.S. SmallCap Qualit"
"DGRW",31.9700,31.9200,"31.9000 - 32.1100",5000,7900,87375,200,"3:06pm - <b>31.9368</b>","WisdomTree U.S. Quality Dividen"
"DHIL",184.2900,183.5000,"183.1301 - 183.6000",100,100,1270,195,"10:55am - <b>183.1301</b>","Diamond Hill Investment Group, "
"DHRM",1.720,1.670,"1.670 - 1.682",200,600,2553,100,"3:02pm - <b>1.682</b>","Dehaier Medical Systems Limited"
"DHXM",5.52,5.33,"5.63 - 5.63",1500,7500,143,142,"9:30am - <b>5.63</b>","DHX Media Ltd."
"DIOD",20.690,20.640,"20.410 - 21.020",200,100,33141,100,"3:04pm - <b>20.645</b>","Diodes Incorporated"
"DISCA",26.12,26.11,"25.75 - 26.12",1100,1900,3356689,200,"3:06pm - <b>26.11</b>","Discovery Communications, Inc."
"DISCB",27.65,26.10,N/A,100,200,4,N/A,"3:18pm - <b>26.30</b>","Discovery Communications, Inc."
"DISCK",25.31,25.30,"24.96 - 25.31",800,2400,704106,128,"3:06pm - <b>25.31</b>","Discovery Communications, Inc."
"DISH",53.79,53.78,"53.33 - 54.09",100,400,998889,100,"3:06pm - <b>53.78</b>","DISH Network Corporation"
