Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"EXAC",27.66,27.62,"27.41 - 27.87",100,100,21836,100,"3:09pm - <b>27.64</b>","Exactech, Inc."
"EXAS",19.50,19.49,"19.38 - 20.13",2500,1200,1661294,100,"3:11pm - <b>19.50</b>","Exact Sciences Corporation"
"EXEL",15.28,15.27,"14.88 - 15.46",1400,1000,5107086,200,"3:11pm - <b>15.27</b>","Exelixis, Inc."
"EXFO",3.5900,3.5500,"3.5500 - 3.6200",200,200,1839,159,"2:07pm - <b>3.5692</b>","EXFO Inc"
"EXLS",50.41,50.39,"49.25 - 50.50",200,500,161581,100,"3:11pm - <b>50.39</b>","ExlService Holdings, Inc."
"EXPD",50.81,50.80,"50.64 - 50.91",300,500,662000,100,"3:11pm - <b>50.80</b>","Expeditors International of Was"
"EXPE",108.87,108.85,"108.50 - 109.59",200,300,641076,100,"3:11pm - <b>108.87</b>","Expedia, Inc."
"EXPO",50.390,50.250,"49.900 - 50.410",100,200,23164,277,"3:07pm - <b>50.389</b>","Exponent, Inc."
"EXTR",4.470,4.460,"4.430 - 4.590",2800,800,585938,100,"3:11pm - <b>4.465</b>","Extreme Networks, Inc."
"EYEG",1.69,1.64,"1.57 - 1.75",100,100,206036,100,"3:08pm - <b>1.66</b>","Eyegate Pharmaceuticals, Inc."
"EYEGW",0.50,0.31,N/A,100,100,0,N/A,"1:29pm - <b>0.50</b>","Eyegate Pharmaceuticals, Inc."
"EYES",3.26,3.25,"3.25 - 3.32",200,3900,91828,100,"3:08pm - <b>3.25</b>","Second Sight Medical Products, "
"EZPW",9.95,9.94,"9.87 - 10.07",200,500,228203,100,"3:11pm - <b>9.94</b>","EZCORP, Inc."
"FAAR",29.40,29.28,N/A,100,100,0,N/A,"11:42am - <b>29.13</b>","First Trust Alternative Absolut"
"FAB",44.95,44.82,"44.83 - 45.25",1100,1000,2032,100,"2:48pm - <b>44.88</b>","First Trust Multi Cap Value Alp"
"FAD",52.800,52.660,"52.630 - 52.858",900,1800,2549,205,"3:11pm - <b>52.674</b>","First Trust Multi Cap Growth Al"
"FALC",1.05,1.04,"1.04 - 1.08",200,600,18222,100,"2:35pm - <b>1.04</b>","FalconStor Software, Inc."
"FALN",26.60,26.49,"26.59 - 26.59",5000,500,454,250,"9:31am - <b>26.59</b>","iShares Fallen Angels USD Bond "
"FANG",90.790,90.770,"88.890 - 91.350",500,100,873113,200,"3:11pm - <b>90.765</b>","Diamondback Energy, Inc."
"FARM",36.41,36.36,"36.20 - 36.96",300,200,114303,100,"3:09pm - <b>36.40</b>","Farmer Brothers Company"
"FARO",35.67,35.60,"35.51 - 35.99",100,100,40703,100,"3:11pm - <b>35.67</b>","FARO Technologies, Inc."
"FAST",40.21,40.20,"40.14 - 40.44",600,300,841492,100,"3:11pm - <b>40.20</b>","Fastenal Company"
"FATE",3.42,3.38,"3.36 - 3.67",400,10000,308012,200,"3:07pm - <b>3.39</b>","Fate Therapeutics, Inc."
"FB",127.64,127.63,"126.80 - 128.16",200,1000,11775694,200,"3:11pm - <b>127.64</b>","Facebook, Inc."
"FBIO",3.0300,3.0000,"2.9800 - 3.1200",200,200,156123,5000,"3:09pm - <b>3.0299</b>","Fortress Biotech, Inc."
"FBIZ",23.87,23.27,"23.60 - 24.03",100,100,4351,100,"2:41pm - <b>23.87</b>","First Business Financial Servic"
"FBMS",18.41,17.77,"17.73 - 17.73",300,100,125,125,"9:30am - <b>17.73</b>","The First Bancshares, Inc."
"FBNC",19.73,19.70,"19.66 - 20.24",100,100,22697,100,"3:01pm - <b>19.71</b>","First Bancorp"
"FBNK",17.70,17.57,"17.59 - 17.91",200,200,11284,100,"3:00pm - <b>17.60</b>","First Connecticut Bancorp, Inc."
"FBRC",13.42,13.26,"13.36 - 13.90",200,200,10095,100,"2:54pm - <b>13.36</b>","FBR & Co"
"FBSS",14.50,14.36,N/A,400,800,0,N/A,"3:35pm - <b>14.45</b>","Fauquier Bankshares, Inc."
"FBZ",13.800,13.730,"13.730 - 13.910",1100,1300,5075,312,"3:05pm - <b>13.779</b>","First Trust Brazil AlphaDEX Fun"
"FCA",20.5500,20.1100,N/A,300,1200,1,N/A,"3:57pm - <b>21.3136</b>","First Trust China AlphaDEX Fund"
"FCAN",23.71,23.68,"23.68 - 23.81",400,200,1085,100,"2:40pm - <b>23.68</b>","First Trust Canada AlphaDEX Fun"
"FCAP",32.17,31.75,"31.00 - 32.63",700,100,3081,100,"2:53pm - <b>32.13</b>","First Capital, Inc."
"FCBC",24.73,24.64,"24.68 - 24.95",100,100,9375,100,"3:04pm - <b>24.68</b>","First Community Bancshares, Inc"
"FCCO",15.44,15.05,"15.29 - 15.44",400,100,200,100,"1:49pm - <b>15.44</b>","First Community Corporation"
"FCCY",13.80,13.28,"13.50 - 13.50",1000,100,100,100,"12:22pm - <b>13.50</b>","1st Constitution Bancorp (NJ)"
"FCEL",5.310,5.300,"5.220 - 5.340",800,1200,253625,100,"3:08pm - <b>5.305</b>","FuelCell Energy, Inc."
"FCFP",9.43,9.35,"9.26 - 9.45",100,200,8003,100,"3:11pm - <b>9.43</b>","First Community Financial Partn"
"FCNCA",280.96,280.02,"279.65 - 281.94",100,100,10881,100,"3:01pm - <b>280.69</b>","First Citizens BancShares, Inc."
"FCSC",0.7599,0.7501,"0.7414 - 0.8000",200,100,122807,100,"2:45pm - <b>0.7637</b>","Fibrocell Science Inc"
"FCVT",26.20,25.19,N/A,100,200,0,N/A,"12:47pm - <b>26.10</b>","First Trust SSI Strategic Conve"
"FDEF",44.51,44.28,"44.11 - 45.31",100,100,20008,100,"2:58pm - <b>44.34</b>","First Defiance Financial Corp."
"FDIV",51.02,49.84,"50.50 - 50.50",100,1700,240,150,"12:07pm - <b>50.50</b>","First Trust Strategic Income ET"
"FDML",9.55,9.52,"9.49 - 9.73",400,200,39357,100,"3:09pm - <b>9.52</b>","Federal-Mogul Holdings Corporat"
"FDT",48.8300,48.7700,"48.7659 - 48.9223",300,200,8026,100,"3:07pm - <b>48.7713</b>","First Trust Developed Markets E"
"FDTS",34.77,34.53,"34.63 - 34.63",100,100,385,100,"2:44pm - <b>34.63</b>","First Trust Developed Markets e"
"FDUS",15.93,15.89,"15.81 - 15.95",200,100,42117,100,"3:09pm - <b>15.94</b>","Fidus Investment Corporation"
"FEIM",10.48,10.27,"10.25 - 10.40",100,100,1985,100,"11:44am - <b>10.39</b>","Frequency Electronics, Inc."
"FELE",39.54,39.44,"39.26 - 39.79",200,200,26370,100,"3:11pm - <b>39.49</b>","Franklin Electric Co., Inc."
"FEM",20.61,20.57,"20.57 - 20.67",800,800,24168,100,"2:54pm - <b>20.60</b>","First Trust Emerging Markets Al"
"FEMB",43.32,42.81,N/A,100,200,0,N/A,"10:12am - <b>42.93</b>","First Trust Emerging Markets Lo"
"FEMS",32.79,32.65,"32.62 - 32.97",100,100,7181,303,"3:05pm - <b>32.72</b>","First Trust Emerging Markets Sm"
"FENX",3.59,3.55,"3.39 - 3.59",400,100,62349,100,"3:06pm - <b>3.59</b>","Fenix Parts, Inc."
"FEP",29.2800,29.2500,"29.2301 - 29.3300",500,300,41012,262,"3:09pm - <b>29.2627</b>","First Trust Europe AlphaDEX Fun"
"FES",0.1428,0.1355,"0.1338 - 0.1451",1200,1500,167667,100,"3:11pm - <b>0.1427</b>","Forbes Energy Services Ltd"
"FEUZ",32.220,31.960,N/A,300,600,0,N/A,"11:55am - <b>32.425</b>","First Trust Eurozone AlphaDEX E"
"FEX",46.3500,46.3400,"46.2872 - 46.5300",1100,2300,96593,375,"3:08pm - <b>46.3784</b>","First Trust Large Cap Core Alph"
"FEYE",14.360,14.350,"14.030 - 14.489",800,700,2264181,100,"3:11pm - <b>14.355</b>","FireEye, Inc."
"FFBC",21.66,21.64,"21.62 - 21.99",100,200,36011,100,"3:10pm - <b>21.65</b>","First Financial Bancorp."
"FFBCW",10.89,10.03,N/A,100,500,0,N/A,"11:09am - <b>10.35</b>","First Financial Bancorp."
"FFHL",0.50,0.48,"0.47 - 0.50",1900,1000,6700,100,"1:41pm - <b>0.50</b>","Fuwei Films (Holdings) Co., Ltd"
"FFIC",23.08,23.05,"23.02 - 23.29",200,100,21685,100,"3:05pm - <b>23.03</b>","Flushing Financial Corporation"
"FFIN",35.73,35.67,"35.62 - 36.37",400,100,55654,100,"3:10pm - <b>35.69</b>","First Financial Bankshares, Inc"
"FFIV",119.53,119.45,"119.23 - 121.22",200,100,142327,100,"3:11pm - <b>119.55</b>","F5 Networks, Inc."
"FFKT",30.74,30.01,"30.04 - 30.61",500,100,8405,100,"2:57pm - <b>30.25</b>","Farmers Capital Bank Corporatio"
"FFNW",14.09,14.04,"14.08 - 14.19",100,100,17134,100,"3:06pm - <b>14.10</b>","First Financial Northwest, Inc."
"FFWM",24.37,24.27,"24.27 - 24.54",200,300,16027,100,"3:00pm - <b>24.34</b>","First Foundation Inc."
"FGBI",16.43,16.20,"16.25 - 16.44",1500,300,14196,365,"2:39pm - <b>16.43</b>","FIRST GUARANTY BANC"
"FGEN",21.90,21.88,"21.40 - 22.12",100,200,184523,100,"3:09pm - <b>21.93</b>","FibroGen, Inc"
"FGM",37.220,37.150,"37.150 - 37.292",1000,600,1388,228,"3:11pm - <b>37.157</b>","First Trust Germany AlphaDEX Fu"
"FH",2.78,2.74,"2.67 - 2.90",2000,100,205866,100,"3:00pm - <b>2.78</b>","FORM Holdings Corp."
"FHB",26.41,26.40,"26.31 - 26.97",100,100,154282,100,"3:11pm - <b>26.41</b>","First Hawaiian, Inc."
"FHCO",1.25,1.24,"1.21 - 1.25",1800,28300,71954,100,"2:45pm - <b>1.25</b>","Female Health Company (The)"
"FHK",35.96,35.76,"36.09 - 36.09",1800,2500,900,786,"9:30am - <b>36.09</b>","First Trust Hong Kong AlphaDEX "
"FIBK",31.250,31.220,"31.220 - 31.930",300,100,27085,100,"3:11pm - <b>31.235</b>","First Interstate BancSystem, In"
"FINL",22.68,22.67,"21.73 - 22.92",600,300,1463399,100,"3:11pm - <b>22.67</b>","The Finish Line, Inc."
"FINQ",25.0600,24.9300,"25.0186 - 25.0750",2900,2900,200,100,"1:41pm - <b>25.0186</b>","Purefunds Solactive FinTech ETF"
"FINX",15.24,15.17,N/A,500,200,7,N/A,"2:07pm - <b>15.29</b>","Global X FinTech Thematic ETF"
"FISI",27.00,26.86,"26.66 - 27.04",100,100,43226,100,"2:31pm - <b>26.92</b>","Financial Institutions, Inc."
"FISV",100.3600,100.3300,"100.0400 - 100.9500",300,100,463278,300,"3:11pm - <b>100.3201</b>","Fiserv, Inc."
"FITB",20.4800,20.4700,"20.4300 - 20.8000",1200,11000,5356239,100,"3:11pm - <b>20.4725</b>","Fifth Third Bancorp"
"FITBI",30.89,30.14,"30.57 - 31.33",200,700,21267,200,"3:11pm - <b>30.84</b>","Fifth Third Bancorp"
"FITS",26.7000,26.6400,N/A,1100,600,0,N/A,"11:09am - <b>27.0101</b>","The Health and Fitness ETF"
"FIVE",41.73,41.72,"41.50 - 41.90",400,100,972804,100,"3:11pm - <b>41.72</b>","Five Below, Inc."
"FIVN",14.98,14.96,"14.62 - 15.05",200,200,387207,100,"3:11pm - <b>14.98</b>","Five9, Inc."
"FIZZ",48.350,48.300,"47.370 - 49.970",100,200,413404,100,"3:11pm - <b>48.325</b>","National Beverage Corp."
"FJP",48.660,48.530,"48.500 - 48.659",200,800,2940,154,"3:11pm - <b>48.634</b>","First Trust Japan AlphaDEX Fund"
"FKO",25.08,24.73,"24.58 - 25.09",500,100,35965,200,"3:10pm - <b>25.08</b>","First Trust South Korea AlphaDE"
"FKU",33.9800,33.9100,"33.9101 - 34.0100",400,700,1228,231,"3:11pm - <b>33.9101</b>","First Trust United Kingdom Alph"
"FLAG",33.9900,33.9400,"34.0508 - 34.1208",100,400,250,100,"11:31am - <b>34.0508</b>","WeatherStorm Forensic Accountin"
"FLAT",65.64,62.53,N/A,100,200,0,N/A,"3:09pm - <b>62.84</b>","Barclays PLC"
"FLDM",8.55,8.53,"8.39 - 8.67",100,200,28766,100,"3:10pm - <b>8.55</b>","Fluidigm Corporation"
"FLEX",13.640,13.630,"13.460 - 13.640",7400,7500,1587600,100,"3:11pm - <b>13.635</b>","Flextronics International Ltd."
"FLIC",32.61,32.59,"32.59 - 32.97",100,100,13577,100,"3:11pm - <b>32.59</b>","The First of Long Island Corpor"
"FLIR",31.54,31.53,"31.37 - 31.60",700,300,223360,100,"3:11pm - <b>31.54</b>","FLIR Systems, Inc."
"FLKS",11.28,11.19,"11.21 - 11.65",100,500,22350,100,"3:09pm - <b>11.21</b>","Flex Pharma, Inc."
"FLL",1.83,1.81,"1.80 - 1.86",200,100,7294,100,"2:44pm - <b>1.83</b>","Full House Resorts, Inc."
"FLML",13.45,13.42,"13.44 - 13.84",100,100,58408,100,"3:11pm - <b>13.44</b>","Flamel Technologies S.A."
"FLN",18.03,17.75,"17.80 - 18.20",700,5000,8705,444,"2:21pm - <b>17.92</b>","First Trust Latin America Alpha"
"FLWS",9.25,9.24,"9.13 - 9.28",800,400,56193,100,"3:11pm - <b>9.24</b>","1-800 FLOWERS.COM, Inc."
"FLXN",17.59,17.54,"17.53 - 18.00",100,300,94081,100,"3:04pm - <b>17.60</b>","Flexion Therapeutics, Inc."
"FLXS",52.25,52.05,"51.65 - 53.78",2500,200,17120,100,"3:07pm - <b>52.23</b>","Flexsteel Industries, Inc."
"FMB",54.11,53.92,"53.91 - 54.11",300,200,9944,100,"3:10pm - <b>53.94</b>","First Trust Managed Municipal E"
"FMBH",26.20,26.16,"26.01 - 26.25",100,100,4174,100,"3:07pm - <b>26.20</b>","First Mid-Illinois Bancshares, "
"FMBI",19.05,19.04,"19.01 - 19.31",600,600,168578,100,"3:10pm - <b>19.04</b>","First Midwest Bancorp, Inc."
"FMI",23.96,23.89,"23.76 - 24.45",300,300,62294,100,"3:09pm - <b>23.90</b>","Foundation Medicine, Inc."
"FMK",26.9100,26.8700,"26.9099 - 26.9700",300,300,1100,1000,"3:11pm - <b>26.9099</b>","First Trust Mega Cap AlphaDEX F"
"FMNB",10.620,10.590,"10.212 - 10.740",100,300,33132,100,"3:07pm - <b>10.605</b>","Farmers National Banc Corp."
"FNBC",10.04,10.03,"9.99 - 11.00",400,400,698597,100,"3:11pm - <b>10.04</b>","First NBC Bank Holding Company"
"FNCX",5.80,5.72,"5.53 - 6.00",200,500,13619,100,"2:43pm - <b>5.83</b>","Function(x) Inc."
"FNGN",28.94,28.89,"28.89 - 29.57",100,100,87903,100,"3:11pm - <b>28.92</b>","Financial Engines, Inc."
"FNHC",18.0700,18.0100,"17.7700 - 18.5200",100,100,45240,400,"3:05pm - <b>18.0699</b>","Federated National Holding Comp"
"FNJN",1.79,1.78,"1.74 - 1.83",100,1500,14642,300,"2:42pm - <b>1.78</b>","Finjan Holdings, Inc."
"FNK",29.31,29.28,"29.31 - 29.41",500,1300,3959,100,"2:19pm - <b>29.32</b>","First Trust Mid Cap Value Alpha"
