Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"DESC",27.7000,27.6700,N/A,3000,3000,0,N/A,"8:00pm - <b>27.2999</b>","Deutsche X-trackers Russell 200"
"DEUS",26.400,26.360,"26.390 - 26.470",200,300,4659,500,"3:22pm - <b>26.406</b>","Deutsche X-trackers Russell 100"
"DEW",42.4000,42.2700,"42.3300 - 42.5000",400,400,1823,200,"2:31pm - <b>42.3447</b>","WisdomTree Global High Dividend"
"DFE",54.91,54.85,"54.85 - 55.09",400,2400,238993,100,"3:35pm - <b>54.92</b>","WisdomTree Europe SmallCap Divi"
"DFJ",61.330,61.270,"61.221 - 61.420",100,1300,9857,120,"3:02pm - <b>61.254</b>","WisdomTree Japan SmallCap Fund"
"DGAZ",5.25,5.24,"5.20 - 5.45",47400,16300,6397759,200,"3:37pm - <b>5.26</b>","VelocityShares 3X Inverse Natur"
"DGL",43.37,43.34,"43.27 - 43.45",2000,2000,25907,100,"3:37pm - <b>43.30</b>","PowerShares DB Gold Fund"
"DGP",27.86,27.77,"27.63 - 28.04",100,100,45206,100,"3:30pm - <b>27.68</b>","DB Gold Double Long ETN due Feb"
"DGRO",27.340,27.330,"27.310 - 27.445",3200,7000,196489,222,"3:37pm - <b>27.331</b>","iShares Core Dividend Growth ET"
"DGS",41.3300,41.2700,"41.2601 - 41.5200",200,400,73676,200,"3:38pm - <b>41.2601</b>","WisdomTree Emerging Market Smal"
"DGT",67.34,67.20,"67.16 - 67.51",200,200,13616,100,"3:35pm - <b>67.25</b>","SPDR Global Dow ETF (based on T"
"DGZ",13.270,13.200,"13.170 - 13.280",600,200,9816,3500,"2:49pm - <b>13.263</b>","DB Gold Short ETN due February "
"DHS",66.17,66.10,"66.08 - 66.37",2900,2100,70799,100,"3:37pm - <b>66.15</b>","WisdomTree High Dividend Fund"
"DHVW",24.68,24.66,"24.67 - 24.72",6100,200,6300,100,"1:43pm - <b>24.67</b>","Diamond Hill Valuation-Weighted"
"DI",50.88,50.02,"50.13 - 50.46",400,300,8671,200,"2:40pm - <b>50.20</b>","PIMCO Diversified Income Active"
"DIA",181.060,181.040,"180.690 - 181.550",800,900,1829163,269,"3:38pm - <b>180.846</b>","SPDR Dow Jones Industrial Avera"
"DIG",34.89,34.87,"34.89 - 35.69",900,100,47414,100,"3:34pm - <b>34.94</b>","ProShares Ultra Oil & Gas"
"DIM",55.800,55.660,"55.651 - 55.880",400,500,17696,185,"3:02pm - <b>55.723</b>","WisdomTree International MidCap"
"DIRT",31.98,31.92,N/A,300,300,0,N/A,"8:00pm - <b>31.61</b>","iPath Pure Beta Agriculture ETN"
"DIV",25.34,25.30,"25.20 - 25.40",1600,2700,57512,160,"3:36pm - <b>25.24</b>","Global X Super Dividend ETF"
"DIVA",26.0300,25.7400,N/A,2900,2900,10,N/A,"8:00pm - <b>25.7901</b>","QuantShares Hedged Dividend Inc"
"DIVC",26.340,26.240,N/A,1100,1100,0,N/A,"12:03pm - <b>26.568</b>","Citigroup Inc. C-Tracks ETN Mil"
