Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"USSD",25.8600,25.6500,N/A,6000,100,0,N/A,"8:00pm - <b>25.5087</b>","WisdomTree Strong Dollar U.S. E"
"UST",63.54,63.48,"63.38 - 63.52",200,100,2512,401,"2:41pm - <b>63.52</b>","ProShares Ultra 7-10 Year Treas"
"USV",26.2200,25.6300,"25.6915 - 25.6915",100,100,620,620,"2:27pm - <b>25.6915</b>","E-TRACS USB Bloomberg Commodity"
"USWD",25.43,25.25,N/A,5000,100,0,N/A,"8:00pm - <b>25.28</b>","WisdomTree Weak Dollar U.S. Equ"
"UUP",24.6300,24.6200,"24.5799 - 24.6300",178700,75600,301315,402,"3:06pm - <b>24.6234</b>","PowerShares DB USD Index Bullis"
"UVXY",18.23,18.22,"17.51 - 18.66",700,2900,27263976,200,"3:15pm - <b>18.22</b>","ProShares Trust Ultra VIX Short"
"UWM",94.07,94.04,"93.63 - 94.76",400,400,81063,100,"3:13pm - <b>93.84</b>","ProShares Ultra Russell2000"
"UWTI",21.09,21.07,"20.44 - 21.75",6000,15000,12857078,100,"3:15pm - <b>21.07</b>","VelocityShares 3X Long Crude ET"
"UXI",42.70,42.41,"42.42 - 42.42",300,1100,135,100,"10:20am - <b>42.42</b>","ProShares Ultra Industrials"
"UYG",72.20,72.16,"71.83 - 72.98",700,400,31043,300,"3:08pm - <b>72.15</b>","ProShares Ultra Financials"
"UYM",43.030,42.870,"42.956 - 43.019",500,100,453,300,"2:35pm - <b>42.956</b>","ProShares Ultra Basic Materials"
"VAMO",23.2100,23.0200,"23.1432 - 23.2299",2000,100,475,335,"1:50pm - <b>23.2299</b>","Cambria ETF Trust Cambria Value"
"VAW",105.5100,105.4600,"105.4000 - 106.0600",900,1100,67621,119,"3:10pm - <b>105.4741</b>","Vanguard Materials ETF - DNQ"
"VB",121.58,121.55,"121.43 - 122.02",200,300,527031,100,"3:14pm - <b>121.58</b>","Vanguard Small-Cap ETF - DNQ"
"VBK",131.6600,131.6200,"131.4868 - 132.1300",100,200,104879,286,"3:12pm - <b>131.6299</b>","Vanguard Small-Cap Growth ETF -"
"VBR",109.7800,109.7400,"109.5100 - 110.1600",400,300,227376,169,"3:14pm - <b>109.7764</b>","Vanguard Small-Cap Value ETF - "
"VCR",124.23,124.22,"124.12 - 125.12",300,100,64659,170,"3:07pm - <b>124.29</b>","Vanguard Consumer Discretion ET"
"VDC",136.05,136.01,"135.94 - 136.81",600,400,159400,510,"3:14pm - <b>136.01</b>","Vanguard Consumer Staples ETF -"
"VDE",92.9000,92.8700,"92.8100 - 93.9300",2700,800,238937,200,"3:13pm - <b>92.8733</b>","Vanguard Energy ETF"
"VEA",37.11,37.10,"37.07 - 37.21",78900,12200,7092696,161,"3:15pm - <b>37.10</b>","Vanguard FTSE Developed Markets"
"VEGA",27.2700,27.1500,"27.1401 - 27.2100",100,2700,346,100,"2:49pm - <b>27.1401</b>","AdvisorShares STAR Global Buy-W"
"VEGI",23.76,23.56,"23.66 - 23.73",700,400,1619,100,"2:51pm - <b>23.66</b>","iShares MSCI Agriculture Produc"
"VEU",45.070,45.060,"45.024 - 45.190",13000,9100,1106036,445,"3:14pm - <b>45.065</b>","Vanguard FTSE All World Ex US E"
"VFH",48.76,48.74,"48.65 - 49.18",3500,6400,674812,100,"3:14pm - <b>48.75</b>","Vanguard Financials ETF - DNQ"
"VGK",48.4000,48.3900,"48.3100 - 48.5200",500,38200,1412299,500,"3:14pm - <b>48.3901</b>","Vanguard FTSEEuropean ETF"
