Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"SCIU",25.9700,25.8800,"25.8852 - 26.0199",5100,1000,1639,270,"12:06pm - <b>25.8852</b>","Global X Scientific Beta US ETF"
"SCIX",23.8400,23.7200,"23.9099 - 23.9099",1000,700,226,160,"10:39am - <b>23.9099</b>","Global X Scientific Beta Asia e"
"SCJ",63.990,63.930,"63.935 - 64.085",300,500,18467,100,"2:50pm - <b>63.955</b>","iShares MSCI Japan Sm Cap"
"SCO",90.41,90.18,"88.20 - 92.50",700,700,364314,100,"2:59pm - <b>90.30</b>","ProShares UltraShort Bloomberg "
"SCPB",30.76,30.75,"30.73 - 30.76",32700,3800,1118600,100,"3:02pm - <b>30.75</b>","SPDR Barclays Short Term Corpor"
"SCTO",23.5400,23.4200,"23.4558 - 23.4558",2700,500,2612,2537,"2:36pm - <b>23.4558</b>","Global X JPMorgan US Sector Rot"
"SDD",26.960,26.680,N/A,1000,1100,0,N/A,"8:00pm - <b>26.379</b>","ProShares UltraShort SmallCap60"
"SDEM",14.42,14.35,"14.38 - 14.44",15500,1000,5114,100,"10:01am - <b>14.38</b>","Global X SuperDividend Emerging"
"SDIV",21.49,21.47,"21.42 - 21.54",20700,5600,88046,250,"3:02pm - <b>21.45</b>","Global X SuperDividend ETF"
"SDOG",40.9300,40.9100,"40.9098 - 41.1100",7500,14200,137816,117,"3:02pm - <b>40.9265</b>","ALPS Sector Dividend Dogs ETF"
"SDOW",13.75,13.74,"13.58 - 13.76",21900,9800,1638057,100,"3:02pm - <b>13.74</b>","UltraPro Short Dow30"
"SDP",31.3500,31.0700,"31.0675 - 31.3519",100,1000,5783,1500,"1:19pm - <b>31.0675</b>","ProShares UltraShort Utilities"
"SDS",16.74,16.73,"16.58 - 16.76",119300,103800,6740411,2000,"3:03pm - <b>16.75</b>","ProShares UltraShort S&P500"
"SDY",83.91,83.89,"83.83 - 84.14",5000,700,744771,100,"3:02pm - <b>83.89</b>","SPDR S&P Dividend ETF"
"SDYL",64.93,64.82,"64.97 - 64.97",500,500,363,150,"12:21pm - <b>64.97</b>","ETRACS Monthly Pay 2xLeveraged "
"SEA",11.34,11.33,"11.32 - 11.41",800,1800,60526,100,"2:48pm - <b>11.32</b>","Guggenheim Shipping ETF"
"SEF",15.9900,15.9800,"15.8800 - 16.0000",800,4500,17329,200,"2:52pm - <b>15.9999</b>","ProShares Short Financials"
"SFLA",200.970,185.520,N/A,100,100,0,N/A,"3:21pm - <b>181.628</b>","iPath Long Extended S&P 500 TR "
"SGAR",35.8600,35.6400,"35.3000 - 35.8400",100,200,3942,200,"2:43pm - <b>35.8392</b>","iPath Pure Beta Sugar ETN"
"SGDJ",42.53,42.23,"42.43 - 43.52",500,300,9462,300,"2:46pm - <b>42.43</b>","ALPS ETF Trust Sprott Junior Go"
"SGDM",24.5400,24.4800,"24.4600 - 25.1499",4900,4900,47731,150,"2:46pm - <b>24.5199</b>","Sprott Gold Miners ETF"
"SGG",52.02,51.92,"50.69 - 52.17",300,200,108568,100,"3:02pm - <b>52.03</b>","iPath Bloomberg Sugar Subindex "
"SGOL",130.1900,130.1600,"130.1100 - 130.5649",1100,200,63490,100,"3:00pm - <b>130.1401</b>","ETFS Physical Swiss Gold Shares"
"SH",38.46,38.45,"38.30 - 38.49",37800,50200,1367051,100,"3:03pm - <b>38.47</b>","ProShares Short S&P500"
"SHE",64.05,64.01,N/A,3100,1500,256,N/A,"8:00pm - <b>64.53</b>","SPDR Series Trust SPDR SSGA Gen"
"SHM",48.86,48.85,"48.83 - 48.86",3000,1000,180627,100,"3:03pm - <b>48.85</b>","SPDR Nuveen Barclays Short Term"
"SHNY",20.90,20.68,"21.00 - 21.74",700,500,5804,100,"1:58pm - <b>21.13</b>","Direxion Funds ETF"
"SHV",110.43,110.42,"110.42 - 110.44",15500,30400,208747,483,"3:01pm - <b>110.42</b>","iShares Short Treasury Bond ETF"
"SHY",85.070,85.060,"85.035 - 85.090",25300,9800,537063,200,"3:02pm - <b>85.065</b>","iShares 1-3 Year Treasury Bond "
"SHYD",25.3500,25.1900,"25.2000 - 25.2899",100,200,7132,1038,"2:55pm - <b>25.2465</b>","VanEck Vectors Short High-Yield"
"SHYG",47.04,47.02,"47.00 - 47.11",600,100,168298,250,"2:57pm - <b>47.00</b>","iShares 0-5 Year High Yield Cor"
"SICK",32.8100,32.6300,N/A,1000,1000,0,N/A,"8:00pm - <b>31.4571</b>","Direxion Daily Healthcare Bear "
"SIJ",30.86,30.53,"30.70 - 30.70",1800,200,100,100,"12:56pm - <b>30.70</b>","ProShares UltraShort Industrial"
"SIL",45.29,45.17,"45.20 - 46.39",200,100,65823,1900,"2:53pm - <b>45.20</b>","Global X Silver Miners ETF"
"SILJ",15.810,15.800,"15.680 - 16.318",100,100,245671,100,"2:57pm - <b>15.709</b>","PureFunds ISE Junior Silver (Sm"
"SIPE",19.8100,19.6700,N/A,1300,500,129,N/A,"8:00pm - <b>19.6901</b>","SPDR Barclays 0-5 Year TIPS ETF"
"SIVR",18.98,18.97,"18.96 - 19.24",5000,5000,67860,200,"3:02pm - <b>19.00</b>","ETFS Physical Silver Shares Tru"
"SIZ",21.630,21.420,N/A,400,200,0,N/A,"3:28pm - <b>21.599</b>","QuantShares U.S. Market Neutral"
"SIZE",69.400,69.260,"69.310 - 69.510",100,100,1940,101,"2:57pm - <b>69.341</b>","iShares Edge MSCI USA Size Fact"
"SJB",25.310,25.270,"25.190 - 25.302",5000,2900,96501,400,"3:02pm - <b>25.302</b>","ProShares Short High Yield"
"SJNK",27.4900,27.4800,"27.4800 - 27.5999",8800,7300,845024,1200,"3:03pm - <b>27.4801</b>","SPDR Barclays Short Term High Y"
"SKF",40.3000,40.2900,"39.7500 - 40.3500",1500,300,25218,100,"2:54pm - <b>40.2214</b>","ProShares UltraShort Financials"
"SLV",18.4300,18.4200,"18.3800 - 18.6700",89700,47100,3890723,2000,"3:03pm - <b>18.4136</b>","iShares Silver Trust"
"SLVP",14.42,14.36,"14.37 - 14.84",1300,100,102576,100,"2:52pm - <b>14.39</b>","iShares MSCI Global Silver Mine"
"SLX",30.21,30.14,"30.05 - 30.32",2700,100,9551,229,"2:28pm - <b>30.30</b>","VanEck Vectors Steel ETF "
"SLY",110.9900,110.8000,"110.8810 - 111.5299",1100,300,12089,104,"2:58pm - <b>110.8919</b>","SPDR S&P 600 Small Cap ETF (bas"
