Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"SCIU",25.9700,25.8800,"25.8852 - 26.0199",5100,1000,1722,270,"12:06pm - <b>25.8852</b>","Global X Scientific Beta US ETF"
"SCIX",23.840,23.720,"23.744 - 23.910",1000,700,436,210,"3:14pm - <b>23.744</b>","Global X Scientific Beta Asia e"
"SCJ",64.050,63.990,"63.935 - 64.085",200,500,18552,100,"2:50pm - <b>63.955</b>","iShares MSCI Japan Sm Cap"
"SCO",90.41,90.18,"88.20 - 92.50",700,700,376309,300,"3:21pm - <b>90.48</b>","ProShares UltraShort Bloomberg "
"SCPB",30.75,30.74,"30.73 - 30.76",600,5800,1144160,100,"3:26pm - <b>30.76</b>","SPDR Barclays Short Term Corpor"
"SCTO",23.5400,23.4200,"23.4558 - 23.4558",2700,500,2612,2537,"2:36pm - <b>23.4558</b>","Global X JPMorgan US Sector Rot"
"SDD",26.960,26.680,N/A,1000,1100,0,N/A,"8:00pm - <b>26.379</b>","ProShares UltraShort SmallCap60"
"SDEM",14.40,14.35,"14.38 - 14.44",1000,500,5114,100,"10:01am - <b>14.38</b>","Global X SuperDividend Emerging"
"SDIV",21.45,21.44,"21.42 - 21.54",15100,200,92012,800,"3:21pm - <b>21.43</b>","Global X SuperDividend ETF"
"SDOG",40.960,40.940,"40.909 - 41.110",21100,2000,151774,950,"3:20pm - <b>40.919</b>","ALPS Sector Dividend Dogs ETF"
"SDOW",13.73,13.72,"13.58 - 13.76",22300,6500,1728870,700,"3:25pm - <b>13.72</b>","UltraPro Short Dow30"
"SDP",31.3500,31.0700,"31.0675 - 31.3519",100,1000,5783,1500,"1:19pm - <b>31.0675</b>","ProShares UltraShort Utilities"
"SDS",16.740,16.730,"16.580 - 16.760",138200,104200,6985987,200,"3:25pm - <b>16.723</b>","ProShares UltraShort S&P500"
"SDY",83.9200,83.9100,"83.8340 - 84.1400",300,800,794168,570,"3:25pm - <b>83.9188</b>","SPDR S&P Dividend ETF"
"SDYL",64.93,64.82,"64.97 - 64.97",500,500,529,150,"12:21pm - <b>64.97</b>","ETRACS Monthly Pay 2xLeveraged "
"SEA",11.34,11.33,"11.29 - 11.41",800,1800,65836,100,"3:21pm - <b>11.29</b>","Guggenheim Shipping ETF"
"SEF",15.9900,15.9800,"15.8800 - 16.0000",2500,1400,17333,200,"2:52pm - <b>15.9999</b>","ProShares Short Financials"
"SFLA",201.040,185.580,N/A,100,100,0,N/A,"3:21pm - <b>181.628</b>","iPath Long Extended S&P 500 TR "
